timestamp_ms,voc,nox,mq135_voltage,mq3_voltage,sht40_temperature,sht40_humidity,bme688_temperature,bme688_humidity,bme688_pressure,bme688_gas_resistance,bme688_iaq,bme688_co2_equivalent,bme688_breath_voc_equivalent,scd40_co2,scd40_temperature,scd40_humidity,label,trial,session_id,elapsed_s
67000,421.579,2.36,1.048,1.205,23.094,54.365,23.364,50.552,994.59,7204.838,141.801,502.984,2.636,648.136,22.949,52.289,perfume,11,perfume_011,67.0
68000,431.423,1.638,1.072,1.253,23.006,55.651,23.488,49.632,993.427,6573.6,140.453,501.622,2.741,627.316,22.936,51.92,perfume,11,perfume_011,68.0
69000,439.09,2.713,1.052,1.248,22.883,54.81,23.548,50.523,993.224,6601.379,140.216,488.841,2.67,659.694,23.012,51.642,perfume,11,perfume_011,69.0
70000,430.444,2.285,1.084,1.243,22.898,54.698,23.401,50.395,993.518,7225.488,143.905,483.979,2.581,643.641,22.933,51.853,perfume,11,perfume_011,70.0
71000,431.223,1.985,1.058,1.255,23.072,54.862,23.476,49.508,993.899,6474.118,148.308,478.415,2.67,663.585,23.042,52.267,perfume,11,perfume_011,71.0
72000,428.932,2.468,1.094,1.263,22.926,55.143,23.453,50.493,994.715,6891.04,142.355,490.274,2.607,650.382,23.061,51.943,perfume,11,perfume_011,72.0
73000,431.707,2.068,1.09,1.285,23.135,54.894,23.266,50.302,993.872,7174.972,148.249,475.492,2.748,641.626,22.989,51.646,perfume,11,perfume_011,73.0
74000,430.08,2.277,1.096,1.28,23.062,55.057,23.457,49.71,994.227,7122.362,151.231,487.887,2.714,661.022,22.96,51.299,perfume,11,perfume_011,74.0
75000,445.764,1.936,1.075,1.291,22.934,55.806,23.431,50.732,993.056,6804.188,151.626,508.911,2.753,654.321,22.955,52.334,perfume,11,perfume_011,75.0
76000,431.901,2.172,1.084,1.291,23.126,55.492,23.422,49.448,993.94,6924.016,152.897,497.566,2.719,664.294,23.034,51.757,perfume,11,perfume_011,76.0
77000,450.771,2.752,1.108,1.286,22.975,54.372,23.417,50.18,994.044,6963.461,150.936,516.333,2.752,663.244,22.978,52.719,perfume,11,perfume_011,77.0
78000,445.499,2.322,1.098,1.292,22.993,55.223,23.512,50.149,993.518,6470.748,151.692,494.421,2.783,649.454,22.964,51.526,perfume,11,perfume_011,78.0
79000,440.061,2.967,1.06,1.292,22.985,54.363,23.408,49.959,994.78,6793.108,150.385,507.239,2.744,653.961,23.0,51.964,perfume,11,perfume_011,79.0
80000,460.152,3.12,1.102,1.281,22.946,55.097,23.467,50.895,993.869,6662.224,145.348,506.355,2.717,661.102,23.005,52.89,perfume,11,perfume_011,80.0
81000,452.393,2.998,1.081,1.291,22.978,54.704,23.427,50.143,994.328,6807.534,150.186,509.64,2.694,652.758,22.982,52.258,perfume,11,perfume_011,81.0
82000,455.495,1.791,1.098,1.28,23.007,55.199,23.404,50.699,994.873,6511.031,148.308,499.705,2.718,646.397,22.889,51.972,perfume,11,perfume_011,82.0
83000,441.041,3.063,1.098,1.28,22.987,55.086,23.499,49.947,995.277,6829.145,147.944,486.05,2.735,638.532,22.908,52.006,perfume,11,perfume_011,83.0
84000,449.513,2.755,1.105,1.277,22.97,54.024,23.548,49.837,993.903,6404.986,149.323,492.126,2.744,646.449,23.106,51.509,perfume,11,perfume_011,84.0
85000,452.845,2.862,1.097,1.275,22.981,54.451,23.446,50.488,993.561,6471.662,152.052,507.038,2.75,642.913,23.016,52.393,perfume,11,perfume_011,85.0
86000,462.325,2.562,1.1,1.292,22.932,54.467,23.328,50.389,994.402,6407.671,146.934,495.893,2.848,651.184,22.971,51.811,perfume,11,perfume_011,86.0
87000,451.866,2.04,1.098,1.274,22.924,55.307,23.383,49.565,994.297,6642.484,149.894,507.486,2.789,655.023,22.996,52.7,perfume,11,perfume_011,87.0
88000,452.702,2.958,1.146,1.322,23.025,55.334,23.31,50.003,993.387,6179.469,149.658,484.283,2.825,661.702,23.17,52.335,perfume,11,perfume_011,88.0
89000,446.973,2.527,1.093,1.299,22.976,54.549,23.464,49.984,993.816,6587.684,145.916,504.952,2.889,644.204,22.924,52.864,perfume,11,perfume_011,89.0
90000,455.687,2.851,1.089,1.307,23.066,55.108,23.433,50.539,993.311,6749.919,151.205,506.214,2.838,652.179,22.871,51.821,perfume,11,perfume_011,90.0
91000,451.172,2.408,1.067,1.253,23.017,54.208,23.297,50.505,994.64,7077.611,150.123,493.431,2.694,668.046,23.01,51.336,perfume,11,perfume_011,91.0
92000,435.286,2.604,1.074,1.273,22.999,55.643,23.374,49.731,994.111,6699.402,146.485,523.795,2.737,651.625,22.983,51.868,perfume,11,perfume_011,92.0
93000,425.432,2.887,1.078,1.225,22.964,54.564,23.355,49.91,994.268,7175.414,144.298,488.629,2.643,666.526,22.981,52.255,perfume,11,perfume_011,93.0
94000,420.047,2.545,1.068,1.241,23.015,55.386,23.348,49.925,994.181,7261.326,138.912,524.904,2.68,638.929,23.049,52.947,perfume,11,perfume_011,94.0
95000,419.416,1.774,1.066,1.222,22.992,55.978,23.312,49.995,993.33,7669.73,145.049,481.521,2.68,643.287,23.057,53.016,perfume,11,perfume_011,95.0
96000,409.264,1.845,1.048,1.221,23.032,54.819,23.466,50.205,993.428,7640.291,144.22,492.727,2.593,647.773,23.024,52.548,perfume,11,perfume_011,96.0
97000,419.058,2.667,1.049,1.202,23.113,55.145,23.364,49.47,994.261,7751.649,144.635,497.964,2.593,659.347,22.955,51.348,perfume,11,perfume_011,97.0
98000,391.698,2.618,1.028,1.186,23.004,55.143,23.499,49.493,993.268,7775.917,130.622,499.641,2.471,662.242,23.013,51.78,perfume,11,perfume_011,98.0
99000,397.424,1.345,1.034,1.162,22.932,55.351,23.278,49.547,994.073,7533.327,133.455,491.655,2.5,675.356,23.135,52.652,perfume,11,perfume_011,99.0
100000,409.046,2.361,1.027,1.129,22.943,55.042,23.343,50.201,993.956,8219.442,130.429,503.17,2.436,662.405,22.998,50.794,perfume,11,perfume_011,100.0
101000,376.434,2.761,0.986,1.128,23.004,55.336,23.413,51.219,994.075,7793.958,134.086,477.291,2.433,650.344,22.936,51.335,perfume,11,perfume_011,101.0
102000,392.393,1.868,0.995,1.1,23.017,54.506,23.522,49.964,994.012,8213.331,127.754,495.383,2.343,649.82,23.007,51.764,perfume,11,perfume_011,102.0
103000,377.569,2.817,0.988,1.089,22.918,55.301,23.487,49.48,993.542,8464.808,135.803,500.617,2.162,638.894,22.921,51.508,perfume,11,perfume_011,103.0
104000,366.434,2.272,0.987,1.097,23.052,54.917,23.472,49.817,994.539,8624.229,126.745,519.493,2.278,635.734,23.035,51.114,perfume,11,perfume_011,104.0
105000,372.363,1.765,0.971,1.078,22.966,54.768,23.436,50.414,994.431,8549.507,125.159,509.642,2.309,653.45,22.986,52.575,perfume,11,perfume_011,105.0
106000,367.242,1.887,0.955,1.061,23.067,55.971,23.318,50.656,994.835,8996.997,127.723,495.729,2.251,644.455,22.992,52.064,perfume,11,perfume_011,106.0
107000,360.946,1.858,0.963,1.031,23.098,55.081,23.439,49.542,994.594,9006.079,125.497,506.139,2.172,642.919,22.93,51.884,perfume,11,perfume_011,107.0
108000,340.278,1.488,0.93,1.04,23.017,55.607,23.38,50.508,994.993,9254.839,118.403,504.446,2.13,644.258,22.982,52.288,perfume,11,perfume_011,108.0
109000,344.998,2.631,0.978,1.036,23.036,54.89,23.379,49.191,994.314,9457.311,120.334,498.164,2.205,656.546,23.124,52.618,perfume,11,perfume_011,109.0
110000,352.799,1.782,0.941,1.027,23.051,55.112,23.364,49.62,993.19,9732.493,122.487,504.981,2.197,652.987,22.864,51.45,perfume,11,perfume_011,110.0
111000,333.616,1.868,0.924,1.005,22.912,55.218,23.414,50.244,993.378,9332.69,116.259,499.378,2.051,656.94,23.18,50.74,perfume,11,perfume_011,111.0
112000,336.403,1.857,0.93,1.005,23.046,55.369,23.441,49.796,994.619,9529.763,119.856,497.342,2.015,626.36,22.93,51.666,perfume,11,perfume_011,112.0
113000,331.983,2.267,0.928,0.939,22.947,54.969,23.426,49.866,994.334,9534.288,115.821,520.899,1.972,650.758,22.893,51.906,perfume,11,perfume_011,113.0
114000,334.806,1.516,0.913,0.955,23.034,55.699,23.356,49.168,994.18,10516.738,113.319,494.783,1.943,654.743,23.053,52.39,perfume,11,perfume_011,114.0
115000,318.294,1.761,0.915,0.96,22.974,55.475,23.328,49.725,993.889,10212.186,112.457,498.376,1.995,635.299,22.909,52.179,perfume,11,perfume_011,115.0
116000,314.369,2.395,0.895,0.917,23.001,55.168,23.313,49.931,993.483,9635.702,110.399,489.892,1.926,640.067,23.037,51.747,perfume,11,perfume_011,116.0
117000,299.575,1.237,0.887,0.936,22.982,54.8,23.544,50.721,994.146,9902.112,113.736,485.873,1.847,641.501,22.995,52.435,perfume,11,perfume_011,117.0
118000,307.308,2.049,0.896,0.938,22.849,55.649,23.322,49.97,993.686,9959.356,106.05,514.452,1.942,655.183,22.909,51.413,perfume,11,perfume_011,118.0
119000,315.038,2.112,0.887,0.921,22.974,55.069,23.345,49.613,993.643,10307.265,106.419,501.32,1.821,639.977,23.131,51.387,perfume,11,perfume_011,119.0
120000,300.652,1.701,0.869,0.897,22.943,55.542,23.264,49.261,994.294,10481.66,107.807,488.053,1.876,639.589,23.081,52.503,perfume,11,perfume_011,120.0
121000,292.295,1.738,0.879,0.89,22.974,55.455,23.43,50.295,993.575,10388.872,106.482,508.749,1.808,657.494,23.063,52.093,perfume,11,perfume_011,121.0
122000,291.071,1.917,0.882,0.9,22.896,55.101,23.451,49.53,993.984,10530.395,108.261,502.52,1.808,665.57,23.0,51.623,perfume,11,perfume_011,122.0
123000,294.328,2.535,0.866,0.862,22.984,55.105,23.383,50.058,994.746,10722.546,103.765,520.851,1.797,644.434,22.979,52.634,perfume,11,perfume_011,123.0
124000,280.444,2.0,0.881,0.856,23.092,54.812,23.352,49.397,993.686,10590.665,106.381,505.603,1.734,669.541,22.993,52.056,perfume,11,perfume_011,124.0
125000,291.994,1.989,0.859,0.825,23.158,55.244,23.3,50.244,993.6,11011.504,102.511,496.61,1.718,647.515,22.946,52.498,perfume,11,perfume_011,125.0
126000,277.62,1.383,0.855,0.844,23.01,54.578,23.459,49.136,994.508,10822.771,105.041,520.364,1.624,638.953,23.086,52.236,perfume,11,perfume_011,126.0
127000,277.492,1.515,0.849,0.846,22.894,54.808,23.418,50.262,993.088,11144.999,102.966,500.212,1.745,670.664,22.792,52.137,perfume,11,perfume_011,127.0
128000,286.429,1.972,0.841,0.844,23.002,55.512,23.503,50.544,994.246,11285.427,100.606,487.616,1.698,652.921,22.95,52.296,perfume,11,perfume_011,128.0
129000,272.326,1.496,0.843,0.828,23.086,56.126,23.447,49.743,993.042,11663.308,101.866,516.87,1.625,648.603,22.959,52.638,perfume,11,perfume_011,129.0
130000,269.894,1.616,0.821,0.818,22.984,55.242,23.38,50.085,993.713,11550.36,99.38,505.902,1.6,659.649,23.142,52.146,perfume,11,perfume_011,130.0
131000,261.315,1.236,0.855,0.792,23.148,55.763,23.307,49.613,993.718,11849.436,98.415,496.821,1.534,663.713,22.991,51.802,perfume,11,perfume_011,131.0
132000,261.873,1.703,0.836,0.8,22.911,54.517,23.487,49.965,994.231,12109.762,97.381,497.982,1.666,638.359,23.019,50.972,perfume,11,perfume_011,132.0
133000,254.858,1.901,0.836,0.803,22.991,54.975,23.268,50.0,994.796,11428.293,92.835,504.816,1.527,650.396,22.95,52.456,perfume,11,perfume_011,133.0
134000,252.399,1.433,0.812,0.762,23.056,54.967,23.449,50.631,993.583,12039.395,93.951,493.342,1.495,648.369,23.022,51.923,perfume,11,perfume_011,134.0
135000,254.0,1.863,0.836,0.76,22.924,55.05,23.33,49.397,994.445,12160.854,94.04,485.448,1.481,675.891,22.912,52.674,perfume,11,perfume_011,135.0
136000,253.572,0.99,0.833,0.745,22.939,54.426,23.383,50.571,993.407,12085.073,90.554,501.733,1.495,639.069,22.961,52.258,perfume,11,perfume_011,136.0
137000,244.39,1.113,0.808,0.74,22.937,54.319,23.443,50.381,994.176,11746.091,90.918,489.902,1.495,663.249,22.934,52.192,perfume,11,perfume_011,137.0
138000,246.302,1.836,0.802,0.733,23.101,54.838,23.33,49.845,993.901,11937.665,93.423,483.893,1.507,642.878,23.011,51.827,perfume,11,perfume_011,138.0
139000,234.343,1.247,0.789,0.761,23.03,55.308,23.354,50.476,994.05,12067.583,86.446,501.845,1.42,639.752,22.861,51.817,perfume,11,perfume_011,139.0
140000,241.732,2.282,0.799,0.738,22.965,55.457,23.277,49.498,994.421,12460.144,92.975,507.533,1.439,654.328,23.083,52.387,perfume,11,perfume_011,140.0
141000,228.457,1.334,0.766,0.739,23.062,55.187,23.421,50.465,993.805,12041.366,92.595,503.485,1.346,659.521,22.98,52.457,perfume,11,perfume_011,141.0
142000,240.677,1.597,0.785,0.698,22.943,55.842,23.482,49.035,994.263,12306.166,93.404,501.027,1.393,630.339,23.001,50.804,perfume,11,perfume_011,142.0
143000,236.049,1.837,0.757,0.713,23.072,54.158,23.323,50.269,993.275,12558.046,86.819,502.568,1.346,658.751,23.106,52.279,perfume,11,perfume_011,143.0
144000,234.294,2.262,0.788,0.685,22.954,55.168,23.326,50.178,993.48,12371.653,84.378,501.979,1.412,665.945,22.917,52.704,perfume,11,perfume_011,144.0
145000,226.125,1.578,0.775,0.718,22.963,55.006,23.603,50.308,994.409,12479.704,89.374,489.107,1.367,640.601,23.044,51.578,perfume,11,perfume_011,145.0
146000,225.472,1.39,0.736,0.689,22.78,54.843,23.519,51.21,993.906,12814.402,84.768,502.901,1.299,645.821,23.029,51.753,perfume,11,perfume_011,146.0
147000,222.993,1.725,0.794,0.686,22.961,54.936,23.51,50.087,994.518,13130.803,85.309,487.24,1.272,657.579,23.014,51.097,perfume,11,perfume_011,147.0
148000,233.833,1.518,0.786,0.709,22.976,55.253,23.406,50.021,995.276,12531.299,83.226,492.869,1.247,620.113,23.091,51.246,perfume,11,perfume_011,148.0
149000,222.687,1.165,0.748,0.679,23.021,54.987,23.36,50.474,993.869,12893.131,82.612,499.118,1.247,632.388,23.049,51.701,perfume,11,perfume_011,149.0
150000,217.186,1.632,0.74,0.675,23.074,55.539,23.344,50.621,995.193,13244.71,83.647,503.591,1.289,661.372,23.038,52.262,perfume,11,perfume_011,150.0
151000,219.373,0.671,0.751,0.651,23.018,55.491,23.37,50.429,993.735,12753.344,81.408,503.201,1.221,637.976,23.082,52.882,perfume,11,perfume_011,151.0
152000,218.272,1.617,0.78,0.665,23.026,54.719,23.319,49.323,994.166,13174.105,77.954,524.647,1.234,660.831,23.12,52.383,perfume,11,perfume_011,152.0
153000,222.389,0.655,0.743,0.639,23.019,54.738,23.437,50.368,994.171,13373.784,81.691,502.123,1.249,666.018,22.893,52.112,perfume,11,perfume_011,153.0
154000,198.01,1.312,0.75,0.645,22.943,54.846,23.29,49.802,994.111,13384.465,79.793,503.251,1.226,629.375,22.934,52.442,perfume,11,perfume_011,154.0
155000,207.711,1.345,0.738,0.645,22.977,55.113,23.472,49.623,994.639,13394.751,75.7,499.138,1.23,650.187,22.951,51.481,perfume,11,perfume_011,155.0
156000,215.729,1.936,0.72,0.644,23.086,55.543,23.495,50.255,994.083,12725.59,80.402,503.74,1.202,672.966,23.004,52.533,perfume,11,perfume_011,156.0
157000,212.705,1.521,0.706,0.639,23.07,55.101,23.411,50.504,993.816,13464.308,72.893,500.793,1.23,658.906,22.924,50.989,perfume,11,perfume_011,157.0
158000,202.449,1.342,0.728,0.635,22.946,55.067,23.308,49.701,993.426,13716.241,81.842,503.895,1.146,653.121,22.964,52.8,perfume,11,perfume_011,158.0
159000,206.388,1.01,0.733,0.631,23.055,54.519,23.482,48.963,994.007,13345.188,77.689,486.058,1.161,638.058,22.919,52.1,perfume,11,perfume_011,159.0
160000,197.027,1.132,0.739,0.586,22.932,54.856,23.509,50.228,993.96,13096.284,82.171,484.696,1.165,637.853,23.009,52.689,perfume,11,perfume_011,160.0
161000,198.565,1.529,0.737,0.611,22.928,54.58,23.477,49.587,993.552,13897.386,80.342,498.293,1.106,643.158,23.034,51.244,perfume,11,perfume_011,161.0
162000,205.092,0.898,0.703,0.616,23.057,54.416,23.212,49.201,993.219,13486.222,76.817,505.769,1.192,637.616,22.989,51.559,perfume,11,perfume_011,162.0
163000,194.634,1.874,0.734,0.604,23.09,55.176,23.42,50.021,993.679,13276.876,76.511,499.984,1.108,654.572,22.977,52.767,perfume,11,perfume_011,163.0
164000,206.67,0.899,0.715,0.583,23.018,55.275,23.353,48.818,993.902,13551.768,73.324,504.158,1.002,651.285,22.976,52.198,perfume,11,perfume_011,164.0
165000,174.345,0.889,0.708,0.599,23.081,56.203,23.39,49.627,994.431,13520.477,70.336,506.821,1.042,644.72,23.098,52.14,perfume,11,perfume_011,165.0
166000,193.793,1.737,0.729,0.609,22.943,56.53,23.395,49.878,994.415,13555.081,75.912,497.619,1.013,667.562,23.099,51.929,perfume,11,perfume_011,166.0
167000,173.537,1.296,0.704,0.585,23.017,54.397,23.447,50.376,993.821,13185.513,70.081,488.644,1.151,651.341,22.983,52.37,perfume,11,perfume_011,167.0
168000,178.572,1.193,0.705,0.575,22.958,55.238,23.409,49.642,993.604,13269.959,70.655,510.762,0.978,637.205,23.039,51.067,perfume,11,perfume_011,168.0
169000,189.05,1.207,0.697,0.569,22.972,54.548,23.282,49.354,994.506,13535.418,76.487,496.333,1.078,637.734,23.016,52.398,perfume,11,perfume_011,169.0
170000,193.651,0.972,0.684,0.561,22.951,55.804,23.37,50.324,993.627,13604.742,76.319,491.736,1.017,638.42,22.968,52.059,perfume,11,perfume_011,170.0
171000,187.34,1.714,0.701,0.579,23.006,53.221,23.382,49.328,993.746,14083.666,72.873,505.233,1.016,635.615,23.051,51.894,perfume,11,perfume_011,171.0
172000,187.548,1.895,0.69,0.552,22.984,55.034,23.4,49.532,993.802,13706.383,72.424,498.398,1.005,633.88,22.963,52.372,perfume,11,perfume_011,172.0
173000,184.952,1.167,0.681,0.55,22.969,56.128,23.464,50.218,994.347,13443.903,67.999,509.839,1.029,666.773,22.894,51.663,perfume,11,perfume_011,173.0
174000,186.604,1.618,0.701,0.549,23.093,55.1,23.326,49.354,994.545,14279.63,69.396,497.285,0.96,658.28,23.089,51.596,perfume,11,perfume_011,174.0
175000,171.915,0.873,0.676,0.571,23.143,55.091,23.411,49.68,994.494,13939.811,70.3,501.868,0.898,674.892,23.011,50.921,perfume,11,perfume_011,175.0
176000,162.396,1.867,0.699,0.554,23.09,54.08,23.477,49.447,993.975,13867.766,76.512,490.473,0.907,654.673,22.996,51.932,perfume,11,perfume_011,176.0
177000,160.974,0.908,0.689,0.53,23.072,54.402,23.454,49.757,994.009,13898.58,68.483,488.882,1.041,656.48,22.997,51.801,perfume,11,perfume_011,177.0
178000,165.051,1.293,0.659,0.532,22.966,54.548,23.523,49.287,993.608,14013.716,68.791,495.416,0.999,645.303,23.007,52.61,perfume,11,perfume_011,178.0
179000,163.679,1.242,0.681,0.527,22.994,54.512,23.45,50.689,994.276,13721.899,73.858,495.214,1.019,665.943,22.959,51.704,perfume,11,perfume_011,179.0
0,91.105,1.114,0.569,0.343,22.881,55.502,23.415,49.84,994.25,16136.555,56.508,506.712,0.474,644.485,22.821,51.69,perfume,12,perfume_012,0.0
1000,103.132,1.1,0.594,0.36,22.95,55.533,23.449,49.32,994.653,15793.716,48.463,494.399,0.569,651.322,23.01,52.263,perfume,12,perfume_012,1.0
2000,112.2,1.141,0.57,0.378,22.913,55.643,23.478,49.768,994.081,15833.738,46.854,495.238,0.508,648.244,22.947,53.135,perfume,12,perfume_012,2.0
3000,89.229,0.969,0.563,0.374,23.052,55.854,23.365,49.63,994.33,15896.118,48.931,502.913,0.478,655.836,22.987,51.73,perfume,12,perfume_012,3.0
4000,107.909,0.766,0.603,0.357,23.018,54.806,23.495,49.563,994.543,15899.73,40.486,513.165,0.464,667.991,23.031,52.26,perfume,12,perfume_012,4.0
5000,88.073,0.652,0.582,0.357,23.08,55.237,23.511,49.877,994.471,15896.233,50.63,485.621,0.57,636.828,23.122,51.687,perfume,12,perfume_012,5.0
6000,114.037,0.321,0.592,0.353,22.98,54.821,23.456,50.337,994.376,15837.51,56.254,508.818,0.483,644.209,23.002,52.038,perfume,12,perfume_012,6.0
7000,106.831,1.096,0.582,0.368,23.069,54.635,23.375,50.013,994.79,16180.203,45.654,490.888,0.566,663.536,22.98,52.311,perfume,12,perfume_012,7.0
8000,90.504,1.117,0.61,0.36,23.099,55.262,23.345,49.657,993.678,15456.062,49.162,482.894,0.577,645.386,22.975,51.562,perfume,12,perfume_012,8.0
9000,111.738,1.128,0.611,0.372,22.753,55.358,23.275,50.877,993.061,16083.854,49.904,502.244,0.63,638.886,22.969,51.966,perfume,12,perfume_012,9.0
10000,106.94,1.31,0.596,0.353,22.955,55.589,23.475,50.831,993.8,15863.793,46.816,505.482,0.579,662.818,23.022,51.628,perfume,12,perfume_012,10.0
11000,116.943,0.714,0.593,0.369,23.06,54.651,23.474,49.612,993.889,15669.693,42.73,501.474,0.46,628.326,22.93,52.44,perfume,12,perfume_012,11.0
12000,101.581,1.483,0.59,0.351,22.942,54.908,23.511,49.354,994.69,15809.752,52.927,490.812,0.589,669.637,23.04,51.493,perfume,12,perfume_012,12.0
13000,101.038,1.192,0.597,0.366,22.852,54.394,23.414,50.687,993.613,16540.063,54.04,480.572,0.536,639.015,22.852,51.796,perfume,12,perfume_012,13.0
14000,110.771,0.792,0.587,0.364,22.823,55.349,23.337,49.847,994.495,15610.636,53.415,504.309,0.584,663.835,23.001,51.189,perfume,12,perfume_012,14.0
15000,117.278,1.272,0.601,0.383,23.003,54.145,23.406,50.045,994.486,15576.91,50.409,512.682,0.545,639.628,23.012,51.385,perfume,12,perfume_012,15.0
16000,97.013,0.662,0.589,0.363,23.135,54.533,23.428,50.387,993.748,15428.572,51.801,494.147,0.531,656.94,22.818,50.753,perfume,12,perfume_012,16.0
17000,116.035,0.63,0.58,0.361,22.908,55.412,23.452,50.387,994.513,16071.282,47.418,513.606,0.502,659.49,22.893,50.571,perfume,12,perfume_012,17.0
18000,93.424,1.245,0.604,0.379,23.06,54.439,23.447,49.869,994.238,16061.356,50.025,479.328,0.619,669.076,23.053,52.329,perfume,12,perfume_012,18.0
19000,99.835,1.333,0.601,0.344,22.874,54.876,23.514,49.834,993.622,15871.196,49.626,499.779,0.523,636.845,23.057,52.579,perfume,12,perfume_012,19.0
20000,102.857,1.034,0.616,0.397,22.89,54.561,23.419,50.256,993.623,15451.22,52.517,508.01,0.481,659.537,23.02,51.657,perfume,12,perfume_012,20.0
21000,98.613,0.713,0.571,0.356,22.88,55.287,23.496,48.926,993.574,15720.632,51.747,507.447,0.545,653.884,22.916,51.677,perfume,12,perfume_012,21.0
22000,100.762,1.152,0.59,0.39,23.012,55.491,23.556,49.884,994.248,15830.477,51.872,481.902,0.533,651.343,23.03,53.284,perfume,12,perfume_012,22.0
23000,101.591,1.022,0.572,0.369,22.959,54.693,23.507,49.668,994.397,15324.786,51.355,514.322,0.503,666.571,22.979,51.634,perfume,12,perfume_012,23.0
24000,109.727,0.055,0.564,0.374,23.0,55.392,23.604,49.988,993.239,15986.105,56.762,511.862,0.579,664.96,22.944,51.855,perfume,12,perfume_012,24.0
25000,98.163,0.89,0.595,0.359,23.088,54.743,23.514,48.97,994.374,16172.669,51.215,500.768,0.446,651.076,23.115,52.23,perfume,12,perfume_012,25.0
26000,105.154,1.713,0.565,0.357,23.113,54.998,23.28,49.329,994.247,15583.572,50.688,499.938,0.56,639.653,22.996,52.084,perfume,12,perfume_012,26.0
